"John Grisham- The Partner - Desconocido",4.0,0385472951,3.12344245841,2.36338636819,5.2741889531,86.0581978438,6.0898344262,24.1835198783,7.16909991678,1.25284919162,8.36607891848,4.25366017047,1.33743201911,7.51729393056,15092.0,0.0826788657658,482582,151733,113451,9380,15092,1,18908,8744,31303,3934,1216,393,3422,849,822,208,1162,219
"Bridget Jone's Diary - Fielding, Helen",4.0,0670880728,4.68477413333,4.58167826287,6.75608258981,82.6758863267,8.07496899533,29.7586367081,8.43899708911,2.12536493217,9.45446296636,4.25904605263,1.32479224377,11.9031427099,5823.0,0.128953139428,295203,91824,69312,8938,5823,1,12376,5742,22947,2179,841,83,1071,192,360,184,118,87
"ANTICHRIST TAKES THE THRONE",3.5,0788789651,3.89167298239,3.41486635444,6.14844591626,84.2143530562,6.85462376408,25.7110816342,7.66057084367,1.54499274311,8.50704895175,4.25852417303,1.33454604515,9.57443499896,9646.0,0.0959233392886,393296,123252,92355,8859,9646,1,14903,6984,25710,2848,1714,351,1574,515,752,164,525,205
"On the Road_ MAXNotes Literature Guide - Kevin Kelly",4.0,0878910379,5.67506271347,5.49220732505,7.32749145814,77.8858554611,8.33501053702,31.2183126226,8.49950946145,2.37841726619,10.018121388,4.31469369959,1.36585277233,13.2,2085.0,0.152096504614,118749,37591,27522,4186,2085,1,4959,2102,9982,625,164,15,271,147,271,59,96,59
"Terry Jones Douglas Adamss Starship Titani - Desconocido",3.0,0609601032,5.51769770569,5.32987863063,7.75764333451,76.4126507787,8.17245612223,31.0168821167,8.53269568621,2.26306265551,9.0038452528,4.43527938343,1.40078998073,11.7394254694,4421.0,0.132100192678,230191,72701,51900,6856,4421,1,10005,4511,15728,1798,563,181,790,244,484,85,367,63
"Go Ask Alice - Anonymous",4.5,0671664581,4.1352692611,3.88119258617,4.68082082339,91.3329497218,8.07084419875,25.65825618,7.95557475369,1.61619190405,8.60851835054,3.82915722234,1.1906861735,14.5517241379,3335.0,0.0939006799918,185829,57784,48530,4557,3335,1,5390,2730,13063,1658,772,131,1498,187,125,77,114,35
"Dutch - Edmund Morris",2.5,0375756450,7.61767140965,8.27844526572,9.39382946683,69.1428444969,10.7523610657,38.0120582269,10.2148751692,3.5284703424,10.8321009497,4.597245067,1.43427483301,16.1108420003,21057.0,0.0899494761913,1559597,486572,339246,30515,21057,1,74299,36537,137428,9079,2950,774,3737,1785,4473,406,1676,574
"The Shipping News - E. Annie Proulx",3.5,068485791,3.29691858261,3.25041302125,5.76685577068,89.4626163878,6.12590353055,24.30385219,6.97000355472,1.43568987228,8.48935152194,4.16494955237,1.26588034674,10.1270012592,11118.0,0.116233835441,468940,142528,112592,13087,11118,1,15962,5841,31022,2435,972,579,2123,672,490,181,1226,197
"Fahrenheit 451 - Ray Bradbury",4.0,0345342968,3.76156161858,3.53733867169,5.68642224868,88.2647025219,6.75962314861,24.594465656,7.35181176911,1.50276243094,7.89242197973,4.098716725,1.26566974228,11.3247657939,4163.0,0.119206702726,193234,59670,47145,5620,4163,1,6256,2628,11030,1178,472,237,1037,186,192,113,382,59
"Across Five Aprils (SparkNotes Literature - SparkNotes",3.0,1883332486,6.60553270471,6.83721545753,8.31244856529,73.8373481166,9.16800853319,33.0619299386,9.02525724997,2.69818529131,9.2969556333,4.44395261034,1.39604218201,14.6723973257,1047.0,0.17907824502,68268,21446,15362,2751,1047,1,2825,1267,4799,505,157,4,164,68,148,38,149,28
"Brave New World - Aldous Leonard Huxley",4.0,0899664237,5.99520519309,5.95639874079,8.21822059951,74.3445058092,8.9786408407,32.0994774914,9.10732881386,2.4499618029,8.78855677501,4.48751757013,1.4161064597,12.500381971,5236.0,0.135488602335,293717,92687,65452,8868,5236,1,12828,6510,18786,2075,517,352,864,443,672,82,569,79
"On Becoming Baby Wise_ Giving Your Infant - Gary Ezzo",3.5,0971453209,7.27764717851,7.36775710677,9.42623024459,67.3338595744,10.2704169558,36.3568678384,10.0148148314,3.1063559322,9.58935936617,4.65700967757,1.48426430413,13.7264830508,4720.0,0.102393924895,301723,96164,64789,6634,4720,1,14662,7742,21632,2462,1259,79,860,512,1014,240,388,395
"What to Expect the First Year - Arlene Eisenberg",3.0,1563058766,7.97535734366,8.30208471299,8.94297908197,68.2351567631,11.1929907294,36.7931970132,10.4790426209,3.36597238848,9.45692177725,4.5035192305,1.43384408615,17.0410182747,25062.0,0.0517582103671,1923372,612369,427082,22105,25062,1,84358,46729,134567,12470,8682,1467,1801,2137,5532,841,1562,2416
"Tom Clancy's Op-center Balance of Power - Tom Clancy; Steve Pieczenik",2.0,0425165566,4.91424106371,4.59931288292,7.2607619409,78.8332813579,7.57217810526,29.198010265,8.14219097625,1.97689054971,8.85349657482,4.3937620395,1.38501525388,10.6693873537,10169.0,0.0955971132842,476710,150270,108497,10372,10169,1,20103,8963,32211,4218,1190,431,2245,561,974,170,953,369
"The Alchemist - Coelho, Paulo",4.0,0062502174,5.04994312617,4.98252314493,6.12099273164,84.5344902473,8.5523085815,28.2289812369,8.48816511955,1.99127589967,7.46696180621,4.07733232476,1.27266767524,14.4165757906,2751.0,0.0883761976803,161707,50474,39660,3505,2751,1,5478,2762,7825,1426,507,256,650,252,199,53,466,106
"Battlefield Earth - L. Ron Hubbard",3.5,0884046818,4.63213862256,4.34883239591,6.75489918408,81.7703375396,7.51594003937,26.9767170046,8.05177045856,1.76620435099,8.34203526773,4.28607399961,1.34413796725,11.1828477155,35762.0,0.0470567937168,1714091,537549,399921,18819,35762,1,63163,30422,105131,15488,4940,2130,10159,2124,3156,608,4200,472
"Faye Kellerman Moon Music Paperback - Desconocido",2.0,0380726262,2.27611456542,1.80984299481,4.58676499296,92.0675882406,5.48412186935,22.7035790844,6.73906582083,1.13876303867,8.94130353336,4.14004014226,1.2668403817,7.48050784954,18982.0,0.0940526074862,587865,179885,141995,13355,18982,1,21616,8846,44368,3828,1264,646,3471,927,827,324,986,408
"The Richest Man In Babylo - Armoreska",5.0,1930097441,1.60608039579,0.423434550311,2.88554988511,95.8569272974,5.38568684158,20.8437813875,6.68602657088,0.962890033323,9.11952856116,3.90615000219,1.22888265463,6.91093607998,6602.0,0.130627273923,178222,56069,45626,5960,6602,1,6357,2990,14853,1296,860,198,902,582,299,114,424,121
"Hugger Mugger - Robert B. Parker",3.0,0425179559,0.329126775778,-0.393878757706,1.85030742775,104.262429129,4.41018508713,17.0152124021,5.97161659814,0.683089086001,8.86206858848,3.7773007502,1.13457624601,6.49006941766,10372.0,0.103186511179,254269,76374,67315,6946,10372,1,7085,3053,20905,2066,690,185,1878,361,280,97,302,82
"The remnant On the Brink of Armageddon",3.0,0842332278,2.2794419176,1.41942577987,4.12461899057,90.5982269009,5.27715156785,20.8986734174,6.61280053138,0.948971490437,8.12984534373,4.14330396762,1.2939457564,6.66892818477,13855.0,0.0912682092686,382833,119558,92398,8433,13855,1,13148,6028,24358,3036,1527,510,2330,867,605,242,718,250
"Lake House - Patterson, James",1.5,0316603287,3.05849250003,2.74049881908,5.43761170739,89.3694172004,6.36905446223,24.4985526877,7.31457136618,1.40220675161,8.72124733367,4.16412554761,1.27912439474,9.11493497964,7613.0,0.12458208439,288957,88761,69392,8645,7613,1,10675,4724,20359,2486,620,303,2245,338,343,210,531,117
"Fall On Your Knees - Ann-Marie Macdonald",3.5,0743237188,4.15629167741,4.02090893833,6.19864626178,85.8438773494,6.89060252576,26.8564053778,7.43408959226,1.76805883898,8.61908693653,4.17699713558,1.29152837137,11.5545048595,15228.0,0.0887685277803,734951,227247,175952,15619,15228,1,26924,9980,49136,4995,1784,818,3970,945,712,330,910,251
"Unfortunate Events 07_The Vile Village - N - Micheal",5.0,069452624,4.57316955824,4.49184043913,6.66291559702,83.3944698608,7.33050116667,27.7373327653,7.79700078862,1.88294506759,8.27553235326,4.24483360823,1.31684777336,11.8573482888,3477.0,0.0961967594838,175006,54291,41228,3966,3477,1,6547,2667,10577,1228,589,73,351,171,190,34,228,74
"[Redwall 07] - The Bellmaker - Brian Jacques",5.0,044100315,4.10498334011,4.06804381876,6.59773051995,84.6343082967,6.57875336732,26.887518852,7.30040428655,1.73034600113,9.57379158559,4.28102205304,1.31645152372,10.6688598979,8815.0,0.110722412436,402613,123807,94046,10413,8815,1,15253,5434,32211,2023,739,81,1211,302,349,131,857,124
"Sophie’s World",4.0,1574530011,3.83908870719,3.10053701595,6.11240287282,81.980141861,7.00446084005,25.8386235885,7.78250669278,1.4376344086,8.38224972162,4.34742098041,1.37854449429,8.10836839645,21390.0,0.0672286350165,754008,239092,173438,11660,21390,1,30751,16308,47710,7572,2692,1218,3350,1998,1909,471,1206,538
"A Ring of Endless Light - Madeleine L'engle",5.0,0440972329,2.91465452523,2.61255832519,4.68260083274,93.6400719383,6.53260935411,24.03153439,7.20778452486,1.43207796896,8.45568265972,3.94388687135,1.20682293386,10.9337023222,8311.0,0.0777814460218,358381,109664,90870,7068,8311,1,11902,4905,24613,3062,872,563,2348,389,387,190,288,139
"Bridge to Terabithia - Katherine Paterson",4.5,0694524522,3.06945285356,3.00502921134,5.20044854041,92.3977477349,6.03232335743,22.3126705107,6.70847224084,1.24375592792,7.92402859242,4.03511121463,1.22240013975,10.8593107809,3163.0,0.124112029813,138598,41987,34348,4263,3163,1,3934,1450,8155,1056,587,85,953,153,87,58,147,53
"A Separate Peace - John Knowles",3.5,1883332761,5.82574265571,5.91949504355,6.88148397674,80.4609328409,9.30411195377,31.2994276412,9.05326423725,2.44755614267,8.58134430111,4.18754547029,1.31079161614,15.2523117569,3785.0,0.122709163347,241747,75672,57730,7084,3785,1,9264,4623,15313,2004,572,163,1235,293,426,93,248,90
"The Strong-Willed Child Birth Through Adolescence",2.5,084236661,7.72694519749,8.03036959484,9.13429965124,68.1840507035,11.2270132036,37.3880006442,10.609829012,3.42274604267,9.20466818362,4.55502664833,1.44678930628,16.0123881624,5812.0,0.109301126107,423909,134644,93064,10172,5812,1,19893,11219,28137,3779,1716,255,1741,478,1331,231,435,267
"Toni Morrison's Beloved - Harold Bloom",4.0,0791052230,8.94091206033,9.19514579518,10.2335654003,60.7110582112,12.0433637103,41.0796406835,11.1959073443,4.07165109034,10.6717988141,4.72898307456,1.52683358978,16.703271028,2568.0,0.160162260456,202845,65492,42894,6870,2568,1,10456,5750,16861,1084,263,86,326,272,629,63,212,121
"Rich Dad, Poor Dad - tangtang",4.0,1570429596,4.92153045835,4.71198391314,6.67606088326,81.9957255233,8.240865081,28.6253044624,8.51514637029,2.01472418084,8.35950623698,4.22608102941,1.32597961796,12.4742845292,4822.0,0.0906053099699,254203,79759,60151,5450,4822,1,9715,4889,15635,2211,751,225,1459,338,728,239,417,264
"Tracy Chevalier Girl with a Pearl Earring - Desconocido",4.0,0788760440,2.76321963101,2.38224775389,3.98366609021,96.5666395801,6.54716252389,23.9921288957,6.97481100584,1.43904732059,8.67112301385,3.7852700491,1.15982978723,11.9672516453,6382.0,0.0667234042553,289100,88582,76375,5096,6382,1,9184,3361,21481,2411,1076,128,2538,264,187,175,270,194
"Nickel and Dimed_ Undercover in Low-Wage U - Barbara Ehrenreich",3.5,0805063897,10.509106665,11.4936647764,8.60688549679,63.9524508463,13.9680180641,43.7969277158,11.6680943955,4.70915800067,9.81915772884,4.35368406835,1.39095022624,24.835625629,2981.0,0.140406564463,322325,102979,74035,10395,2981,1,14038,7466,23213,2169,854,239,712,450,811,143,235,128
"Angus, thongs and full-frontal snogging",4.5,0060288140,0.413302386356,-0.471638460672,1.76180618306,103.897282985,4.42350523003,17.6608521743,5.96864154849,0.731076286221,8.69880270316,3.74658512633,1.13728684939,6.62389118865,6764.0,0.114297830551,167862,50955,44804,5121,6764,1,4945,1987,13432,1407,584,180,1769,368,127,189,175,101
"We Were the Mulvaneys - Joyce Carol Oates",3.0,1565114949,5.08027406503,4.95239182673,6.89241732521,81.1990695132,8.45138548312,31.6537460378,8.67059754767,2.4049875647,9.64591290333,4.2567716736,1.33309628938,12.6659944881,14877.0,0.089215207608,802112,251198,188432,16811,14877,1,35779,15946,64217,6129,1809,846,2931,1158,1229,533,789,377
"Lonesome Dove - Larry McMurtry",5.0,0684857529,4.01469809238,3.90624582287,5.21034325666,90.3234840323,7.19552147057,24.5451639928,7.26388025578,1.4911063998,7.81759006576,3.94616443206,1.21524112212,13.4996226957,27829.0,0.0328496783175,1482499,456543,375681,12341,27829,1,41496,16865,83547,12890,5490,639,6777,1554,1257,503,1905,801
"Cryptonomicon - Neal Stephenson",4.0,0060512806,5.76040503587,5.52768403399,7.73503610257,75.8139566336,8.54977599151,31.1263263783,8.7797131886,2.32081184794,9.125678921,4.40924698999,1.40017822722,12.3802614222,33356.0,0.065496081907,1820825,578212,412956,27047,33356,1,77413,37142,127499,14048,4440,1347,5648,2425,3665,488,2866,722
"Harry Potter 3",5.0,0439136369,4.97023879315,5.18649173155,7.25637257509,81.6959204899,7.30106746505,29.6099645103,7.64417988892,2.13883888389,9.14132884688,4.32388091938,1.32919059018,12.5020252025,8888.0,0.0774941953599,480461,147697,111118,8611,8888,1,19010,6390,34375,3245,977,260,1373,296,462,107,423,130
"The Hours_ A Novel - Michael Cunningham",4.0,0374172897,5.98935282183,5.89971777831,7.53435858263,76.7953186878,8.94277360807,31.4001130049,8.94489411122,2.4307954269,8.77870459993,4.33191100809,1.37091081494,13.8528338604,4111.0,0.134190240391,246698,78072,56949,7642,4111,1,9993,4843,16068,1850,932,53,1498,139,377,121,175,64
"The Prayer of Jabez - Bruce Wilkinson",3.5,1576737330,2.15352921321,1.49262889825,4.08909859863,89.921477208,5.75577729665,22.7935806631,6.86401090548,0.983624065504,8.28056363266,4.25298608546,1.31258465706,5.78212887148,2809.0,0.196773796331,69077,21319,16242,3196,2809,1,2763,1398,4482,418,248,117,443,247,197,80,188,60
"Timeline - Crichton, Michael",3.5,0375404368,3.72728520857,3.49826467969,6.31150506618,85.0364732833,6.53890363623,25.6919790774,7.42831586465,1.52966835589,8.46938808713,4.29747632342,1.32722943012,9.37430239271,15589.0,0.0785432747578,628016,193956,146136,11478,15589,1,23846,10190,40425,5144,1374,890,3409,1044,878,238,1248,237
"[Redwall 03] - Mattimeo - Brian Jacques",5.0,039921741,3.25790319825,3.04318386873,5.92694073001,87.1447697384,5.61657801079,24.8523210821,6.73798297763,1.40290178571,8.75697150944,4.27577188931,1.31077547013,8.66859654018,14336.0,0.0851753800101,531363,162894,124273,10585,14336,1,20112,6677,36916,3054,1397,151,2367,615,699,312,1226,240
"Wicked - Gregory Maguire",4.0,0060987103,5.19205942968,5.12247548547,6.60712022764,82.3480019502,8.1368023779,28.9657619897,8.21232133401,2.09232778771,8.35174172115,4.17663662523,1.30637764278,13.7610339612,14546.0,0.0762209743815,836029,261495,200168,15257,14546,1,30435,13173,51122,6337,2724,777,3093,984,1144,364,1216,288
"The Biggest Secret - The book that will ch - David Icke",3.5,0952614766,8.41572601232,8.92903178532,9.97095527132,64.2367267429,10.7398190615,38.9581419242,10.1485694872,3.70964065031,10.4256391872,4.68676679315,1.48677331055,16.5687203791,16669.0,0.0719303073313,1294410,410623,276184,19866,16669,1,61836,28394,104375,11422,2015,444,3065,1246,3780,388,2551,411
"The Klone and I",1.5,0440225698,3.59533879008,3.15648757036,4.64112832283,91.8830426148,7.48715392507,25.0400189055,7.79101048972,1.56722689076,8.46252378456,3.87322614297,1.20655395672,12.6871848739,4760.0,0.0862545743571,233908,72865,60391,5209,4760,1,7460,3642,16051,2363,545,568,1863,373,217,90,161,70
"Ibn Warraq Why I Am Not a Muslim - Desconocido",3.0,1591020115,5.19633419575,4.32807612248,7.60641319223,72.6185202799,8.63311344909,31.8450933214,8.75303478506,1.95662178285,10.533299707,4.58604362775,1.48671541524,8.31562127152,23468.0,0.0955772709338,894971,290134,195151,18652,23468,1,45918,25891,80141,7267,1945,911,1932,3078,3505,320,2220,610
"ONE DOOR AWAY FROM HEAVEN A Bantam Book _ - Anne M Fitch",3.0,0553528947,5.87998190912,5.81889160879,8.12621174789,74.8422051582,8.93451986306,31.7339577462,9.08465276708,2.39151607604,9.10290757412,4.47789570967,1.41243556885,12.3160056325,17044.0,0.0930809760188,939973,296490,209914,19539,17044,1,40761,21034,64550,5353,2507,519,2802,1670,2121,283,1406,679
"Sphere - Crichton, Michael",4.5,0345353145,2.95507031125,2.71608619073,5.61198836901,88.5202867441,6.42939328161,24.2621883106,7.40073645914,1.31881519836,8.86796340405,4.25374613347,1.29987590065,8.22188380416,13133.0,0.088249458223,459311,140358,107978,9529,13133,1,17320,8478,32986,3674,1309,502,2643,542,774,251,750,157
"Dune - Frank Herbert",4.5,044100590,4.74020643207,4.62223495127,7.23678552018,80.3357606184,7.41210711816,28.8295356223,8.00345800675,1.94808555585,8.97744177735,4.38344575618,1.36553950755,10.8124108793,18935.0,0.0726897959782,897436,279571,204733,14882,18935,1,36887,15801,62297,5073,2778,871,4150,674,1938,321,1817,185
"The Great Gatsby - Francis Scott Key Fitzgerald",4.0,0945353413,5.65050579867,5.47808006349,6.60663901779,80.7176828101,9.2167347166,29.8587393325,9.06667034481,2.22829297106,8.47996070312,4.15340543583,1.31449018977,14.6910809214,3386.0,0.127171116115,206607,65388,49744,6326,3386,1,7545,4154,12963,1339,297,97,944,208,341,59,206,65
"Pop Goes the Weasel - James Patterson",3.0,0316693286,3.71540262021,3.52212497073,6.09901719775,86.4995708107,6.9720852654,26.6718250263,7.70850633226,1.67683315622,8.84019473259,4.22041636996,1.30065345788,10.1479277365,9410.0,0.103568885352,403016,124202,95492,9890,9410,1,15779,6954,28426,3526,807,154,3901,270,587,183,658,123
"The God of Small Things - Arundhati Roy",4.0,069451960,4.82397272558,4.76502134205,7.57793083859,78.9294017689,7.24544215587,29.0131751304,7.90899264319,1.93246860202,8.86804133885,4.46178840784,1.38759104504,10.3599958822,9714.0,0.125460814611,449021,139643,100637,12626,9714,1,18772,7803,30068,2735,769,436,2334,917,645,244,1126,245
"The Killer Angels - Michael Shaara",4.5,034540727,3.52048016845,3.2015038221,5.87581074537,86.9126297915,6.08789038425,24.8857789376,7.0237440823,1.46716253909,7.92510662022,4.2110182257,1.30240219871,9.59521595808,11831.0,0.0724623637917,478039,147850,113521,8226,11831,1,17358,6385,27411,3968,1617,626,2925,758,628,163,972,168
"House Of The Scorpion - Nancy Farmer",5.0,0689852223,3.42444807165,3.00458427137,5.41565651125,88.7808638872,6.4767399566,23.9635998654,7.27333336323,1.40590585713,8.74862347886,4.09889504337,1.27237228393,10.2575772342,10261.0,0.0807197894597,431421,133921,105253,8496,10261,1,14426,6246,30685,3218,1071,294,2692,442,402,212,827,194
"Weight Loss and Good Health The Atkins Way - jfiller",4.0,0312315228,6.17932283055,6.17057028631,9.15165181722,70.1043391855,9.61366429111,33.4157514993,9.55148988545,2.44965640872,10.020108301,4.70703504686,1.48589689512,10.8608704312,10041.0,0.101014176463,513321,162043,109054,11016,10041,1,24597,14366,40368,3301,1829,328,1120,651,1546,216,514,474
"Winston Groom Forrest Gump - Desconocido",4.0,0785755705,5.4527218315,4.95674468946,4.28509174534,87.9474935291,8.78678433685,27.0754072087,7.64909858436,1.63764705882,8.62470564542,3.69632396304,1.18988270756,17.9541176471,4250.0,0.0808990236551,282048,90794,76305,6173,4250,1,6960,3062,19802,2573,636,132,1335,286,228,114,305,86
"Acclaim for Yann Martel's Life of Pi - Jerome Liu",4.0,0156027321,4.45837197085,3.9711230061,6.24279212491,83.2016043337,7.76558337379,27.5153538539,8.24582925647,1.83169270276,8.59618249003,4.19482784772,1.32597072653,11.2869676867,9346.0,0.105263157895,442504,139874,105488,11104,9346,1,17119,8573,29394,4194,1335,403,3680,667,859,256,962,222
"Damascus Gate - Robert Stone",3.0,0395665698,4.32834719142,3.8525621439,6.59183399565,81.6713878893,7.15583144367,26.9137466289,7.87098549391,1.68467634639,8.84203666301,4.31642117067,1.36064549288,9.90443686007,17287.0,0.0914915487858,739049,232967,171218,15665,17287,1,29123,13672,51119,5661,1862,750,3192,1206,1354,340,1289,328
"Dune - The Butlerian Jihad - Brian Herbert",3.0,1559277548,7.98435139651,8.10932776808,10.3128269235,62.4161583019,10.6481734839,37.7463309173,10.2851618841,3.30562187975,9.96954967903,4.80557447477,1.54138942736,13.8101439838,13821.0,0.08594855137,917240,294205,190870,16405,13821,1,45687,24451,68274,3820,2798,374,2663,1435,2185,257,1490,650
"Emma Mclaughlin, Nicola Kraus The Nanny Di - Desconocido",3.5,0312278586,1.96989367803,1.60142071226,4.17377940356,96.0020706313,5.61311157057,22.07188866,6.76117063592,1.15140541473,8.86992915643,3.99213931058,1.20861923065,8.45688911881,11598.0,0.109091279834,391561,118545,98083,10700,11598,1,13354,5469,29903,1909,932,236,3100,420,525,187,508,164
"IT",4.5,1558743669,4.51726740428,4.76208286607,6.49889006034,85.860108514,7.48189323535,27.1504294312,7.71295218045,1.83974469059,8.39374952344,4.17914093972,1.27379413162,13.01665808,34938.0,0.0561617147783,1900573,579291,454776,25541,34938,1,64277,25868,118421,14225,4860,1495,9843,1728,1631,603,2559,625
"The Black Cauldron - Lloyd Alexander",5.0,0440406498,2.80282678284,2.42259284392,5.25281252971,89.5421177387,5.49022754755,24.1144873558,6.68871791264,1.30365526492,8.51806420868,4.19558624647,1.28826687431,8.18276324614,5964.0,0.102967091513,204753,62870,48802,5025,5964,1,7775,2705,13833,1263,855,220,851,447,192,67,341,152
"Susan Cooper The Dark Is Rising The Dark i - Desconocido",5.0,0020425651,4.525528692,4.72528722707,6.46922500178,85.7363510797,7.38391951935,26.8960423366,7.61923931558,1.80630630631,7.5842726392,4.17517470802,1.27569165231,12.9804287046,6438.0,0.0873779437105,348911,106607,83568,7302,6438,1,11629,4579,17486,2610,2051,468,1267,465,301,74,526,124
"The Bridges of Madison County - Robert James Waller",3.0,0446364495,4.60621862761,4.44661739887,6.59111900698,83.2234614882,7.61137459532,27.7139704066,8.04545044133,1.88164174356,8.08864128654,4.23130216135,1.31842499465,11.8943684378,3143.0,0.133640059919,158183,49288,37384,4996,3143,1,5914,2667,9144,986,362,184,1063,289,178,72,235,92
"Homeland (Forgotten Realms The Dark Elf Trilogy, Book 1)",5.0,0880389052,5.84974103576,5.99244323594,8.28585536856,75.2945167814,8.47578713259,30.7140145151,8.71348272878,2.27376670092,9.35235337913,4.50070693623,1.40550275034,12.4482271326,7784.0,0.094564331197,436105,136189,96897,9163,7784,1,17699,8470,31287,2128,1398,69,1060,323,805,104,596,136
"The Millionaire Next Door_ The Surprising - Thomas Stanley",4.0,0743517849,7.39540664452,7.85717467833,10.4501577828,64.8768663531,10.9392467413,37.6260612643,10.4750024048,3.18025957379,9.83807407442,4.85704109178,1.52417016597,12.8210222721,6241.0,0.0971680663867,388641,121958,80016,7775,6241,1,19848,11624,28204,2746,973,359,1512,716,1310,386,344,177
"The Baby Book, Revised Edition_ Everything - Sears, William",4.0,0316779059,7.83335202444,8.04874633978,9.70198084199,65.4821409523,10.6846532722,36.5751860922,10.264699151,3.23120424357,9.61212721064,4.6744980539,1.49178820592,14.9237210118,22811.0,0.0583006535948,1591316,507842,340425,19847,22811,1,73707,40129,112873,10227,4793,390,2942,1818,4896,748,1798,1880
"A Day No Pigs Would Die - Robert Newton Peck",3.5,1883332052,0.0574634705288,-0.686934400595,1.49832295613,106.715994724,3.47899917862,14.7562183177,4.97706721896,0.540716612378,7.54505293837,3.6849295695,1.10216665724,6.77409465415,5219.0,0.112773660689,130277,38966,35354,3987,5219,1,2822,680,7999,1200,371,369,1147,471,32,69,205,119
"Snow Falling on Cedars - David Guterson",4.0,0375408118,5.61556893727,5.83729291387,7.10844946804,80.7725700341,8.73594587884,30.4885392049,8.6348796314,2.31948181365,8.59959121802,4.24132911436,1.31515892922,14.5812655705,10035.0,0.081538787477,620604,192438,146323,11931,10035,1,23276,10621,39290,3702,1390,327,2628,563,852,197,739,140
"Cover - Sexual Life of Catherine M",2.5,0802139868,2.91922053387,1.62552422667,4.36783625577,85.6186431636,6.43651276738,23.2748241017,7.31907335052,1.08504018667,8.66445697403,4.21046706426,1.35545131676,6.44844870798,11571.0,0.133820277424,314164,101137,74615,9985,11571,1,12555,7195,22248,2235,985,326,1737,1173,777,204,675,302
"A Common Life_ The Wedding Story - Jan Karon",2.5,0670894370,5.09065032186,5.55241581828,6.68063283526,84.8002730183,8.59796948047,29.7599510236,8.46763322868,2.21391076115,8.33944466367,4.16509265859,1.26576977904,14.7296587927,2286.0,0.16684485626,140247,42621,33672,5618,2286,1,5061,2278,8471,905,424,67,633,121,172,61,100,58
"The Neverending Story",5.0,0140074317,3.95200853724,3.99519684278,6.25173592042,86.9276319748,7.02623218702,26.49575388,7.60199826042,1.71868826551,7.92366780082,4.19423758634,1.28128347835,11.3406756223,10124.0,0.0726921167464,481553,147108,114813,8346,10124,1,17400,7147,27083,3949,1672,876,1963,1085,579,295,779,305
"Wheel of Time [09]_ Winter's Heart - Robert Jordan",3.5,0736656103,5.39106650122,5.69192578165,7.13944261694,81.5948673512,8.02033787465,29.1665689577,8.00755923014,2.1247502141,8.23632359362,4.25738848128,1.31074221984,14.1392520697,17515.0,0.0558451679595,1054338,324604,247649,13830,17515,1,37215,14640,61144,8024,4388,661,4025,1034,1099,304,1771,489
"Scarlett The Sequel to Margaret Mitchell's",3.0,0446363251,4.17665976711,4.2335132142,6.19998599134,86.8334842039,7.23695785096,27.2267495115,7.64554408985,1.83303972518,8.46179697481,4.15444995918,1.27218116272,12.1921078129,22706.0,0.0579842071422,1150093,352183,276834,16052,22706,1,41621,16334,73996,9404,3434,1002,7119,1076,1320,778,1421,451
"The Edge",2.0,0515128600,2.69062390216,2.17900407842,4.37424691187,94.0978246544,6.03591246651,22.5579087168,6.84950805061,1.26234632215,8.57940820038,3.920285966,1.20914807651,10.2889143572,9598.0,0.0723117272387,387140,119407,98753,7141,9598,1,12116,4741,27722,3020,898,176,4197,310,292,270,349,162
"And Then There Were None - Agatha Christie",4.5,0312979479,1.23908975251,0.620277688123,2.73670789152,95.2462237916,4.6860804654,20.2818022191,6.1807314265,0.773343974461,8.20829459643,4.14116253549,1.25793865073,5.09080429192,11277.0,0.110940793255,237740,72217,57409,6369,11277,1,8721,3803,15704,2188,732,497,2132,755,374,157,732,136
"Isle of Dogs - Patricia Cornwell",1.5,0399147616,5.57484260522,5.58362289756,7.01073531093,80.2529839822,8.82252583704,30.5651517251,8.7972248921,2.32218549485,8.90288053724,4.23584269354,1.32676742649,14.125607622,10286.0,0.0840559960357,615451,192774,145296,12213,10286,1,23886,11523,42013,4327,1785,350,1601,322,948,224,385,187
"Ssn",2.0,0425159116,7.99754439717,8.81601070755,9.98743110934,66.6892768445,11.1178925417,39.30474048,10.5008682794,3.74723713293,10.2087349694,4.69528959478,1.46145855581,16.2623934323,6334.0,0.0822864687494,483643,150539,103006,8476,6334,1,23735,11879,37612,3624,1220,211,1126,593,1449,134,890,300
"Red Dragon - Thomas Harris",4.5,0385319673,3.14922181361,2.85824365714,5.40714112385,89.8072001301,6.20669304091,24.1921022272,7.11050700493,1.40697036224,8.33045454864,4.12426169068,1.26661901358,9.72594218807,10932.0,0.099272036417,438508,134672,106324,10555,10932,1,15381,6157,28359,2857,1294,131,3086,369,660,208,978,133
"Dealing with dragons, The Enchanted Forest Chronicles",5.0,015204566,4.64480633985,4.40256830916,6.48369315347,83.1706436543,7.18368495837,28.4059438396,7.62782068117,1.96959225985,8.5122352514,4.20860882731,1.3175415397,12.0200414651,4341.0,0.0919718660764,219601,68748,52179,4799,4341,1,8550,3099,14142,1513,669,81,672,127,212,67,230,79
